mae_viscosity,mae_oxidation,rmse_viscosity,rmse_oxidation,r2_viscosity,r2_oxidation,nmae_viscosity_iqr,nmae_oxidation_iqr,mean_nmae_iqr,model_name,n_features_input,n_folds
51.74680461735555,18.5026859274694,154.58166243729502,25.522571822385792,0.3806499927544841,0.497457579364745,1.058216871595772,0.3060318447252033,0.6821243581604877,ridge_cv,209,25
52.916616147779365,20.419857233101716,154.37141884445904,26.877420262866124,0.3823335795091386,0.44268719417766755,1.082139397966928,0.3377415907381233,0.7099404943525257,elastic_cv,209,25
