component,rank,feature,abs_weight,weight,loading
component_6,9,antiwear__sulfur_pct__wm,0.1521795432493106,-0.1521795432493106,-0.1887101281415641
component_6,10,family_total_dose__antiwear,0.1395255414639527,-0.1395255414639527,-0.09437147864285578
component_6,11,textnum__antioxidant__тип_ао__ao_type_is_phenol__max,0.13663723319601126,0.13663723319601126,0.08483897630895959
component_6,12,time_x_biofuel,0.13067536402460256,0.13067536402460256,0.10161728287245003
component_6,13,textnum__antiwear__тип_спиртового_радикала__radical_is_primary__wm,0.12761524556969644,0.12761524556969644,0.14217536959639065
component_6,14,antioxidant__lumo_ev__max,0.1202894903150076,0.1202894903150076,0.0703440796548246
component_6,15,base_oil__ccs_m25__max,0.11711738531149164,0.11711738531149164,0.09019281501785124
component_7,1,base_oil__foam_seq2_cm3__max,0.3040495849534801,0.3040495849534801,0.41583447990287725
component_7,2,base_oil__foam_seq3_cm3__max,0.2969006456865652,0.2969006456865652,0.42131329416637764
component_7,3,base_oil__foam_seq1_cm3__max,0.29630495170004534,0.29630495170004534,0.40820443944281204
component_7,4,base_oil__foam_seq2_cm3__wm,0.29108841790933176,0.29108841790933176,0.4152937764154259
component_7,5,base_oil__foam_seq1_cm3__wm,0.2894390595161644,0.2894390595161644,0.4110698211171852
component_7,6,base_oil__foam_seq3_cm3__wm,0.27852567880419277,0.27852567880419277,0.42140443728349963
component_7,7,temperature_x_time,0.2040122782397057,-0.2040122782397057,-0.05935055168548779
component_7,8,biofuel_x_catalyst,0.17312335805987916,-0.17312335805987916,-0.1818749639746842
component_7,9,base_oil__kv100__wm,0.16694486656432014,-0.16694486656432014,-0.02128738153049113
component_7,10,interaction__biofuel_x_zddp,0.1651595475498655,0.1651595475498655,-0.01310138887549677
component_7,11,textnum__detergent__smiles_для_наиболее_вероятной_(средней)_молекулы_сульфокислоты__smiles_hetero_count__wm,0.1542731624946333,-0.1542731624946333,0.014317271069731179
component_7,12,detergent__metal_content_pct__wm,0.14641453353894296,-0.14641453353894296,-0.0753866733361603
component_7,13,time_h,0.1399088629419293,-0.1399088629419293,-0.04643137675103324
component_7,14,base_oil__kv40__wm,0.13623833291884557,-0.13623833291884557,-0.03511132716723333
component_7,15,interaction__biofuel_x_ao,0.12707851852868157,-0.12707851852868157,-0.19562381632862905
component_8,1,base_oil__ccs_m35__max,0.3197355411492337,0.3197355411492337,0.32347861981209786
component_8,2,temperature_x_time,0.24054105196676126,-0.24054105196676126,-0.15796308583765764
component_8,3,base_oil__ccs_m35__wm,0.2340867230397068,0.2340867230397068,0.2885104774653945
component_8,4,interaction__biofuel_x_zddp,0.21043888588253082,0.21043888588253082,0.06133003735342074
component_8,5,antiwear__chain_length__count,0.19488575588937337,-0.19488575588937337,-0.35192937231931415
component_8,6,textnum__antioxidant__тип_ао__text_length__wm,0.1900776324361661,0.1900776324361661,0.22876444438182117
component_8,7,textnum__antioxidant__тип_ао__ao_type_is_phenol__wm,0.19007763243616607,-0.19007763243616607,-0.22876444438182122
component_8,8,textnum__antioxidant__тип_ао__ao_type_is_diphenylamine__wm,0.19007763243616607,0.19007763243616607,0.22876444438182122
component_8,9,base_oil__pour_point_c__max,0.17184604780000698,0.17184604780000698,0.07570963803903553
component_8,10,severity_exp,0.16373527539200372,-0.16373527539200372,-0.09065207845020325
component_8,11,time_h,0.16235310751610113,-0.16235310751610113,-0.11164702564260674
component_8,12,base_oil__kv100__wm,0.15463826203913927,-0.15463826203913927,0.0776628274678808
component_8,13,interaction__biofuel_x_ao,0.14878210656806687,0.14878210656806687,0.14395661709725227
component_8,14,textnum__antioxidant__номер_cas___smiles__cas_count__max,0.14176316546774012,0.14176316546774012,0.20028394793996412
component_8,15,catcount__antiwear__разветвленность_радикала___радикалов__mixed,0.14017090794496478,-0.14017090794496478,-0.3215066392885351
