rmse_viscosity,rmse_oxidation,mae_viscosity,mae_oxidation,r2_viscosity,r2_oxidation,mean_rmse,mean_mae,mean_r2,n_components,fold
89.37063274138465,33.41619298503122,67.01658325124892,28.917895284359577,-0.9302270807272555,-0.00027412736840970453,61.39341286320794,47.967239267804246,-0.4652506040478326,1,1
125.14647193790697,36.271773360178734,90.14815425477256,31.81151313435865,-1.1905875746427435,-0.07813936960855017,80.70912264904285,60.979833694565606,-0.6343634721256468,1,2
286.29098067036637,35.26012194162666,113.38211523821465,30.089728898187516,0.22591192319334308,-0.008172371747285467,160.77555130599652,71.73592206820109,0.1088697757230288,1,3
163.78826463095368,34.258612102234444,92.31237906113324,30.676908478187027,0.42588699743658154,0.028343201782228267,99.02343836659406,61.49464376966014,0.2271150996094049,1,4
123.57438557012233,40.07439102027953,80.58146166828662,33.94754828231591,0.39471758346081276,0.025495050745488856,81.82438829520093,57.264504975301264,0.2101063171031508,1,5
90.38342586453142,26.047413314934403,70.62269349648147,20.39698439148305,-0.9742235866786186,0.3922369432927969,58.21541958973291,45.50983894398226,-0.29099332169291087,2,1
123.49357223331108,27.697801216169626,87.90571932808083,21.665328074102263,-1.133104369585522,0.37132250366540165,75.59568672474036,54.78552370109155,-0.3808909329600602,2,2
280.12933174352503,24.079294813585076,108.54895375317712,16.895777771587056,0.25887371521232727,0.5298302325552968,152.10431327855505,62.72236576238208,0.39435197388381205,2,3
155.11137809449826,24.089849841296044,88.80855218359511,19.431364544435056,0.4851044568460535,0.5195573541003513,89.60061396789715,54.11995836401508,0.5023309054732024,2,4
121.70977585413624,36.17291676033071,83.35802566698784,26.93351198787866,0.4128459463784412,0.20600595676070566,78.94134630723347,55.14576882743325,0.3094259515695734,2,5
92.87291370005578,26.143011153110834,63.44791067990427,20.446961627893277,-1.0844759112575955,0.3877675971089761,59.507962426583305,41.94743615389877,-0.34835415707430967,3,1
126.70221308590585,27.676477250138998,81.8456724334942,21.62795222402326,-1.24539008145321,0.372290142721615,77.18934516802243,51.73681232875873,-0.4365499693657975,3,2
261.3605119123145,23.731855743506397,91.10203059161907,16.556912744111166,0.3548584847317494,0.5433004628533172,142.54618382791045,53.82947166786512,0.4490794737925333,3,3
147.14196272590578,24.65114336304088,81.32564673217063,19.824140464198063,0.5366545426801581,0.4969078984589892,85.89655304447334,50.574893598184346,0.5167812205695737,3,4
115.01573652421673,36.53147175828206,75.83337881045276,27.246630891553686,0.4756567663813335,0.19018740962372993,75.7736041412494,51.54000485100322,0.3329220880025317,3,5
91.78066925541707,26.603623735026943,60.13621054853464,20.854191744587236,-1.0357346994572763,0.3660037508390558,59.192146495222005,40.49520114656094,-0.33486547430911023,4,1
119.9687705409127,26.098744846230943,71.02051818187093,19.121651197952303,-1.0130743481532494,0.44181704575500347,73.03375769357183,45.071084689911615,-0.28562865119912295,4,2
261.7653151630214,19.12349548206621,91.02815834660227,14.916502988147284,0.3528585068207464,0.7034474061153234,140.44440532254382,52.97233066737478,0.528152956468035,4,3
145.99408953037175,21.788961916407533,75.88649481507105,15.554689507074235,0.543855578468559,0.6069512279471588,83.89152572338965,45.72059216107264,0.575403403207859,4,4
113.9327159254329,31.32737763267757,74.00596583724096,23.405984368099382,0.48548500217975676,0.4044773681237279,72.63004677905523,48.70597510267017,0.44498118515174234,4,5
93.22864276886882,26.476076178410462,63.171556992623316,20.73974560311354,-1.1004747366938066,0.37206840021145704,59.852359473639645,41.95565129786843,-0.36420316824117477,5,1
120.40735735345532,24.70957026305436,71.78533134228458,18.255324808792103,-1.027820214821546,0.4996571342475389,72.55846380825484,45.020328075538345,-0.2640815402870036,5,2
259.16926445688193,19.146299899834894,87.34845382425686,15.058192289868591,0.36563087424453145,0.7027397173508847,139.15778217835842,51.203323057062725,0.534185295797708,5,3
139.59395509238195,27.969885025666237,72.75015664664917,19.467435504553,0.5829721640970027,0.35232859005419903,83.78192005902409,46.108796075601084,0.46765037707560086,5,4
116.85402739626788,31.315187482269106,77.48632838553698,23.40406210471497,0.45876171608957084,0.40494073905277206,74.0846074392685,50.44519524512597,0.43185122757117145,5,5
103.27073559850098,25.695135316235927,65.9655682221048,20.352736684851198,-1.5773492932277278,0.40856514782482456,64.48293545736846,43.159152453478,-0.5843920727014515,6,1
120.63557597328776,24.72529515226439,71.76394553221625,18.272954940771804,-1.0355145105959531,0.4990201066061942,72.68043556277607,45.01845023649403,-0.26824720199487945,6,2
256.3460193461193,19.315171241781748,86.5608498883516,15.05117801772907,0.37937652090859686,0.697472890774606,137.83059529395052,50.806013953040335,0.5384247058416014,6,3
136.63680442719146,24.50041254053434,68.43762585085457,17.69789487470138,0.6004536083509711,0.5030414596633428,80.5686084838629,43.067760362777975,0.5517475340071569,6,4
116.81124312679042,26.857207233791115,77.45828176692933,21.32517577041375,0.4591579753527626,0.5623046963685248,71.83422518029076,49.39172876867154,0.5107313358606437,6,5
110.9617678652789,24.101209023521815,75.20163499364403,18.57667999440973,-1.9755378134742525,0.4796653426753318,67.53148844440035,46.88915749402688,-0.7479362353994603,7,1
120.54083806268976,24.877353847066313,72.87813087331332,18.13357197162775,-1.0323186926266925,0.49283918186641873,72.70909595487804,45.505851422470535,-0.2697397553801369,7,2
255.63133613783742,19.08802325400487,85.35054906055228,15.214000513169369,0.3828322475156217,0.7045465383358633,137.35967969592116,50.282274786860825,0.5436893929257425,7,3
137.45170247428192,26.12748577738781,70.97144420724173,17.474019120427418,0.5956736300842969,0.43484365965799543,81.78959412583487,44.22273166383457,0.5152586448711461,7,4
119.00649285708893,26.948734592036136,81.14679682699727,21.393186236457606,0.43863872282571126,0.5593163471243661,72.97761372456253,51.26999153172744,0.49897753497503866,7,5
115.57429781107176,24.693760999146832,76.93204530741438,19.655984673093407,-2.2280575289789724,0.4537649349475831,70.13402940510929,48.2940149902539,-0.8871462970156947,8,1
121.10982825681715,23.992191147904865,73.42255930103951,17.812241282476677,-1.0515503262780541,0.528287752387667,72.55100970236101,45.617400291758095,-0.26163128694519355,8,2
254.94918938610155,18.600418198268635,83.25767833795452,13.897780916930394,0.38612165068976145,0.71944850371574,136.77480379218508,48.57772962744245,0.5527850772027507,8,3
139.28252712733075,31.660920049904824,75.18025945167068,18.893524132966164,0.5848308299466389,0.1701102008333253,85.47172358861779,47.03689179231842,0.3774705153899821,8,4
120.72588272697351,26.973257473870724,79.81758297458298,22.847065996570393,0.4223005987091446,0.5585139532216397,73.84957010042211,51.332324485576684,0.49040727596539213,8,5
122.41575418026147,25.41700344429983,81.6421211469195,19.805860723695826,-2.6215406472610385,0.4212995894759197,73.91637881228066,50.72399093530766,-1.1001205288925595,9,1
125.22119573284843,24.138796864722366,76.70037657219234,17.771797969437472,-1.193204314576175,0.5225052874331464,74.6799962987854,47.236087270814906,-0.3353495135715143,9,2
253.70457309782543,17.777107858810083,83.94071577259446,13.433925032387261,0.39210070897875926,0.7437349461185454,135.74084047831775,48.68732040249086,0.5679178275486523,9,3
150.46085766150486,23.59977580724645,85.07714680485738,16.178232756550543,0.5155166169790679,0.5389063739490065,87.03031673437566,50.62768978070396,0.5272114954640372,9,4
122.59068915415264,26.559459195101315,82.62339683199184,22.421708710688538,0.4043157584552448,0.571955775514986,74.57507417462698,52.52255277134019,0.4881357669851154,9,5
123.93083940793628,25.24670473004657,82.07015707817656,19.22403697523427,-2.711739780459066,0.42902841382703394,74.58877206899142,50.64709702670542,-1.1413556833160161,10,1
126.29436363655145,22.822657666206453,80.76244321270968,16.395970172699524,-1.230957702502253,0.5731554321446799,74.55851065137895,48.5792066927046,-0.3289011351787865,10,2
253.31980279183927,17.092202020805665,84.01152135172823,12.450610268450607,0.39394320022660434,0.763101011425087,135.20600240632245,48.23106581008942,0.5785221058258456,10,3
154.61952478819157,20.94709013106502,89.62697650016032,14.776595759514956,0.488364714728316,0.6367373331123929,87.78330745962829,52.20178612983764,0.5625510239203544,10,4
124.3291085364535,26.976779312409708,84.34053272659479,21.616044978185105,0.3873015556091568,0.5583986579828907,75.65294392443161,52.978288852389944,0.47285010679602374,10,5
126.28597180400861,25.221327328747453,82.82515330878448,18.89953591474926,-2.854153080603469,0.43017569168645,75.75364956637803,50.86234461176687,-1.2119886944585094,11,1
127.41367514929489,22.612946770829275,80.02173690233491,16.28165652264079,-1.2706776437469438,0.5809636987103364,75.01331096006209,48.15169671248785,-0.3448569725183037,11,2
253.08317599126542,17.161606741404967,84.60721771395136,12.359883008780695,0.3950749104236988,0.7611731977755125,135.1223913663352,48.48355036136603,0.5781240540996057,11,3
173.5531224469476,20.503404019703645,98.119795664501,14.084505702708638,0.35539052754567346,0.6519630906929155,97.02826323332563,56.10215068360482,0.5036768091192945,11,4
126.25962856407696,26.984973397838917,83.83074073523977,21.57287454600078,0.3681264838821905,0.558130348068252,76.62230098095795,52.701807640620274,0.46312841597522125,11,5
127.35045528512785,24.59976664380081,82.63412781470343,17.97300116540197,-2.9194013942948014,0.4579154000599961,75.97511096446433,50.3035644900527,-1.2307429971174026,12,1
130.34368274327056,23.002450504934913,84.40225173802263,16.840038648194792,-1.376311519829481,0.5664037309290862,76.67306662410274,50.62114519310871,-0.4049538944501974,12,2
250.96581490640506,17.856901720810654,81.68556560203757,13.67185056324032,0.40515449706402673,0.741429253816263,134.41135831360785,47.67870808263895,0.5732918754401448,12,3
148.78469379513103,24.056488504592114,86.57822192376547,17.2750540037862,0.5262509730459906,0.5208871349400597,86.42059114986158,51.92663796377583,0.5235690539930251,12,4
128.12267003760826,27.409635842722086,89.2463594469895,21.825270523020876,0.34934151203517616,0.5441135149341272,77.76615294016517,55.53581498500519,0.4467275134846517,12,5
