config,fold,rmse_viscosity,rmse_oxidation,mae_viscosity,mae_oxidation,r2_viscosity,r2_oxidation
pair_small,1,183.41171028249533,27.82504764357444,74.2741470336914,20.539838790893555,0.2640831470489502,0.3794640302658081
pair_small,2,50.434714239208546,17.22263720159414,26.04140853881836,11.108878135681152,0.41447746753692627,0.8034719824790955
pair_small,3,72.73909926923758,19.746271095271855,37.278564453125,13.711100578308105,0.800727903842926,0.6975340843200684
pair_small,4,103.94360700639554,28.0499541311178,40.17609405517578,20.867938995361328,0.22928673028945923,0.40753400325775146
pair_small,5,235.3213062761211,23.55278158748585,62.717220306396484,16.305700302124023,0.4475950002670288,0.45691442489624023
