config,fold,rmse,mae,r2,target
viscosity_gated_small,1,126.93774618390701,49.46675491333008,0.6475024223327637,viscosity
viscosity_gated_small,2,86.44047694620559,32.374263763427734,-0.7199617624282837,viscosity
viscosity_gated_small,3,62.170649805721226,32.06365966796875,0.8544267416000366,viscosity
viscosity_gated_small,4,174.49162766448137,75.95236206054688,-1.1719329357147217,viscosity
viscosity_gated_small,5,130.4841719927172,43.276710510253906,0.8301557898521423,viscosity
