config,fold,rmse,mae,r2,target
viscosity_gated_medium,1,151.60653999333275,60.0249137878418,0.4971824288368225,viscosity
viscosity_gated_medium,2,85.53443830831387,31.650854110717773,-0.6840947866439819,viscosity
viscosity_gated_medium,3,57.825294192399056,27.290142059326172,0.8740650415420532,viscosity
viscosity_gated_medium,4,99.4625056946712,35.54782485961914,0.2943066358566284,viscosity
viscosity_gated_medium,5,134.23646201526245,48.319095611572266,0.8202469944953918,viscosity
